dataset,filename,setting,psnr,ssim,lpips
LSUI,1084.jpg,Zero guide,23.2613468170166,0.9345813393592834,0.07554569095373154
LSUI,1085.jpg,Zero guide,22.312820434570312,0.58475661277771,0.2470504492521286
LSUI,1084.jpg,Uniform guide,39.24978256225586,0.9889733195304871,0.009884069673717022
LSUI,1085.jpg,Uniform guide,18.190990447998047,0.5308950543403625,0.2995079755783081
LSUI,1084.jpg,Raw-input guide,37.725894927978516,0.9843084216117859,0.013075219467282295
LSUI,1085.jpg,Raw-input guide,20.709300994873047,0.5642066597938538,0.24364475905895233
LSUI,1084.jpg,Cross-image guide,19.524465560913086,0.8558116555213928,0.23375961184501648
LSUI,1085.jpg,Cross-image guide,18.17163848876953,0.4612053334712982,0.3342948853969574
LSUI,1084.jpg,Full spatial guide,38.11638641357422,0.9839675426483154,0.010754304006695747
LSUI,1085.jpg,Full spatial guide,20.814727783203125,0.565859317779541,0.23742230236530304
LSUI,1086.jpg,Zero guide,23.673404693603516,0.9601737856864929,0.12238281965255737
LSUI,1087.jpg,Zero guide,17.974258422851562,0.8888781666755676,0.2026882916688919
LSUI,1086.jpg,Uniform guide,33.994197845458984,0.9795832633972168,0.027471069246530533
LSUI,1087.jpg,Uniform guide,36.26067352294922,0.9850049018859863,0.02113906852900982
LSUI,1086.jpg,Raw-input guide,33.296512603759766,0.9798223972320557,0.03640185296535492
LSUI,1087.jpg,Raw-input guide,30.574405670166016,0.9830975532531738,0.02123757265508175
LSUI,1086.jpg,Cross-image guide,34.18239212036133,0.9803621172904968,0.02526150457561016
LSUI,1087.jpg,Cross-image guide,29.73989486694336,0.98154616355896,0.023066898807883263
LSUI,1086.jpg,Full spatial guide,34.55701446533203,0.9804556369781494,0.023666836321353912
LSUI,1087.jpg,Full spatial guide,30.892833709716797,0.9834845662117004,0.026248659938573837
LSUI,1088.jpg,Zero guide,24.075441360473633,0.93429034948349,0.15262070298194885
LSUI,1089.jpg,Zero guide,26.21518898010254,0.9673404693603516,0.10977011919021606
LSUI,1088.jpg,Uniform guide,34.92137145996094,0.9836360812187195,0.017753388732671738
LSUI,1089.jpg,Uniform guide,30.945446014404297,0.9876547455787659,0.020016439259052277
LSUI,1088.jpg,Raw-input guide,32.67174530029297,0.9774959683418274,0.023002147674560547
LSUI,1089.jpg,Raw-input guide,28.853248596191406,0.9861744046211243,0.021382156759500504
LSUI,1088.jpg,Cross-image guide,31.777694702148438,0.9799910187721252,0.030675159767270088
LSUI,1089.jpg,Cross-image guide,29.56106185913086,0.9868355393409729,0.02468833513557911
LSUI,1088.jpg,Full spatial guide,32.783695220947266,0.9790878891944885,0.022457649931311607
LSUI,1089.jpg,Full spatial guide,28.83492660522461,0.9864305853843689,0.021626224741339684
LSUI,1090.jpg,Zero guide,16.114336013793945,0.8429067730903625,0.2354777753353119
LSUI,1091.jpg,Zero guide,23.56014060974121,0.9382920861244202,0.11358238011598587
LSUI,1090.jpg,Uniform guide,29.174348831176758,0.9789192080497742,0.03629026561975479
LSUI,1091.jpg,Uniform guide,29.61241912841797,0.9749701023101807,0.021684633567929268
LSUI,1090.jpg,Raw-input guide,29.43594741821289,0.980651319026947,0.04149508476257324
LSUI,1091.jpg,Raw-input guide,27.762813568115234,0.9760387539863586,0.023426538333296776
LSUI,1090.jpg,Cross-image guide,30.458011627197266,0.9769361019134521,0.04053571820259094
LSUI,1091.jpg,Cross-image guide,27.313947677612305,0.9761013388633728,0.026734251528978348
LSUI,1090.jpg,Full spatial guide,29.166187286376953,0.9808893203735352,0.034950390458106995
LSUI,1091.jpg,Full spatial guide,28.34681510925293,0.979703962802887,0.023186132311820984
LSUI,1092.jpg,Zero guide,23.507667541503906,0.9460842609405518,0.15773065388202667
LSUI,1093.jpg,Zero guide,23.685319900512695,0.8607985377311707,0.3999002277851105
LSUI,1092.jpg,Uniform guide,30.383731842041016,0.9811656475067139,0.02890516072511673
LSUI,1093.jpg,Uniform guide,30.614154815673828,0.930383026599884,0.15110845863819122
LSUI,1092.jpg,Raw-input guide,31.367168426513672,0.9743751883506775,0.03050398826599121
LSUI,1093.jpg,Raw-input guide,29.04096221923828,0.9297601580619812,0.1971392035484314
LSUI,1092.jpg,Cross-image guide,32.27412414550781,0.9782829880714417,0.025836654007434845
LSUI,1093.jpg,Cross-image guide,30.711668014526367,0.9312898516654968,0.14694727957248688
LSUI,1092.jpg,Full spatial guide,31.226198196411133,0.9737894535064697,0.03261691331863403
LSUI,1093.jpg,Full spatial guide,30.675371170043945,0.9305772185325623,0.14815209805965424
LSUI,1094.jpg,Zero guide,21.107376098632812,0.8189747333526611,0.40585172176361084
LSUI,1095.jpg,Zero guide,23.044334411621094,0.869870126247406,0.37143149971961975
LSUI,1094.jpg,Uniform guide,28.409042358398438,0.9026042819023132,0.18684016168117523
LSUI,1095.jpg,Uniform guide,27.446468353271484,0.9187267422676086,0.15427300333976746
LSUI,1094.jpg,Raw-input guide,25.705345153808594,0.8910391926765442,0.25787779688835144
LSUI,1095.jpg,Raw-input guide,27.21409797668457,0.9212856292724609,0.1719680279493332
LSUI,1094.jpg,Cross-image guide,27.315752029418945,0.8897026181221008,0.21212753653526306
LSUI,1095.jpg,Cross-image guide,26.71058464050293,0.9141378998756409,0.1769198477268219
LSUI,1094.jpg,Full spatial guide,26.80986213684082,0.8894217610359192,0.21052367985248566
LSUI,1095.jpg,Full spatial guide,27.536087036132812,0.9195394515991211,0.15879924595355988
LSUI,1096.jpg,Zero guide,19.09315299987793,0.9292657375335693,0.2901599407196045
LSUI,1097.jpg,Zero guide,17.973121643066406,0.8502771854400635,0.328811377286911
LSUI,1096.jpg,Uniform guide,36.42926788330078,0.9809098243713379,0.0353730171918869
LSUI,1097.jpg,Uniform guide,25.15645980834961,0.934598445892334,0.09232863783836365
LSUI,1096.jpg,Raw-input guide,34.16457748413086,0.9797216057777405,0.04338349029421806
LSUI,1097.jpg,Raw-input guide,25.282852172851562,0.9339113235473633,0.09348579496145248
LSUI,1096.jpg,Cross-image guide,30.009239196777344,0.9768213629722595,0.09272908419370651
LSUI,1097.jpg,Cross-image guide,15.46420669555664,0.833247184753418,0.40772297978401184
LSUI,1096.jpg,Full spatial guide,34.591800689697266,0.9801805019378662,0.039029303938150406
LSUI,1097.jpg,Full spatial guide,25.246694564819336,0.934637725353241,0.0959988534450531
LSUI,1098.jpg,Zero guide,22.105449676513672,0.5694636702537537,0.26611942052841187
LSUI,1099.jpg,Zero guide,24.552169799804688,0.8992016911506653,0.22381927073001862
LSUI,1098.jpg,Uniform guide,18.19877815246582,0.5141659379005432,0.32317855954170227
LSUI,1099.jpg,Uniform guide,33.052303314208984,0.9594228863716125,0.06637906283140182
LSUI,1098.jpg,Raw-input guide,20.738075256347656,0.5450037717819214,0.2697054147720337
LSUI,1099.jpg,Raw-input guide,30.458982467651367,0.9556643962860107,0.08456478267908096
LSUI,1098.jpg,Cross-image guide,18.319808959960938,0.44567155838012695,0.3589061498641968
LSUI,1099.jpg,Cross-image guide,31.741626739501953,0.9580085873603821,0.07109736651182175
LSUI,1098.jpg,Full spatial guide,20.887569427490234,0.5472195148468018,0.2622039318084717
LSUI,1099.jpg,Full spatial guide,32.414852142333984,0.9586469531059265,0.06940832734107971
LSUI,1100.jpg,Zero guide,24.315011978149414,0.8991429209709167,0.28900545835494995
LSUI,1101.jpg,Zero guide,19.366546630859375,0.7354151606559753,0.5012044310569763
LSUI,1100.jpg,Uniform guide,29.007537841796875,0.936212956905365,0.13320514559745789
LSUI,1101.jpg,Uniform guide,26.805644989013672,0.87359219789505,0.2074548900127411
LSUI,1100.jpg,Raw-input guide,27.42798614501953,0.9329238533973694,0.16703881323337555
LSUI,1101.jpg,Raw-input guide,24.323930740356445,0.8487630486488342,0.28783321380615234
LSUI,1100.jpg,Cross-image guide,28.937332153320312,0.9368273615837097,0.1342540979385376
LSUI,1101.jpg,Cross-image guide,25.196575164794922,0.8778883814811707,0.2769755423069
LSUI,1100.jpg,Full spatial guide,28.697132110595703,0.935742199420929,0.13902796804904938
LSUI,1101.jpg,Full spatial guide,24.98969268798828,0.851081371307373,0.2510295510292053
LSUI,1102.jpg,Zero guide,23.49382209777832,0.8884562849998474,0.27558618783950806
LSUI,1103.jpg,Zero guide,22.346965789794922,0.8369792103767395,0.44525814056396484
LSUI,1102.jpg,Uniform guide,29.223100662231445,0.9282474517822266,0.13925498723983765
LSUI,1103.jpg,Uniform guide,28.709774017333984,0.9204266667366028,0.14599469304084778
LSUI,1102.jpg,Raw-input guide,29.078205108642578,0.9315996170043945,0.153590589761734
LSUI,1103.jpg,Raw-input guide,30.408275604248047,0.9232540130615234,0.16490238904953003
LSUI,1102.jpg,Cross-image guide,29.535329818725586,0.9299361109733582,0.14573417603969574
LSUI,1103.jpg,Cross-image guide,26.3188533782959,0.9235160946846008,0.21535876393318176
LSUI,1102.jpg,Full spatial guide,29.37546157836914,0.9276143908500671,0.14320529997348785
LSUI,1103.jpg,Full spatial guide,29.500722885131836,0.924757719039917,0.14821043610572815
LSUI,1104.jpg,Zero guide,25.15920639038086,0.9213932156562805,0.09164588898420334
LSUI,1105.jpg,Zero guide,12.781774520874023,0.5762233734130859,0.4435442388057709
LSUI,1104.jpg,Uniform guide,31.843494415283203,0.9868579506874084,0.02280609682202339
LSUI,1105.jpg,Uniform guide,21.636234283447266,0.7802422046661377,0.15404903888702393
LSUI,1104.jpg,Raw-input guide,31.76629066467285,0.9848547577857971,0.01704287715256214
LSUI,1105.jpg,Raw-input guide,20.188865661621094,0.748768150806427,0.2008596956729889
LSUI,1104.jpg,Cross-image guide,25.689456939697266,0.9704650044441223,0.09669800847768784
LSUI,1105.jpg,Cross-image guide,20.210830688476562,0.7535539269447327,0.22271108627319336
LSUI,1104.jpg,Full spatial guide,31.879682540893555,0.9843170642852783,0.026657499372959137
LSUI,1105.jpg,Full spatial guide,19.781368255615234,0.7412963509559631,0.22041647136211395
LSUI,1106.jpg,Zero guide,22.249732971191406,0.9158964157104492,0.15836086869239807
LSUI,1107.jpg,Zero guide,19.220531463623047,0.8704536557197571,0.19503724575042725
LSUI,1106.jpg,Uniform guide,31.541339874267578,0.9760629534721375,0.031160611659288406
LSUI,1107.jpg,Uniform guide,28.525522232055664,0.9496669173240662,0.05151435360312462
LSUI,1106.jpg,Raw-input guide,30.084423065185547,0.9721686244010925,0.034518878906965256
LSUI,1107.jpg,Raw-input guide,32.76262664794922,0.9716619849205017,0.024136818945407867
LSUI,1106.jpg,Cross-image guide,18.88433837890625,0.9204437136650085,0.2131647765636444
LSUI,1107.jpg,Cross-image guide,29.114456176757812,0.9474992752075195,0.04469101503491402
LSUI,1106.jpg,Full spatial guide,29.840599060058594,0.9714870452880859,0.037413135170936584
LSUI,1107.jpg,Full spatial guide,32.84269714355469,0.9724709391593933,0.022588875144720078
LSUI,1972.jpg,Zero guide,26.329164505004883,0.9587886929512024,0.11303891241550446
LSUI,1973.jpg,Zero guide,18.23065948486328,0.41285285353660583,0.30030444264411926
LSUI,1972.jpg,Uniform guide,33.107669830322266,0.9749556183815002,0.01404678076505661
LSUI,1973.jpg,Uniform guide,18.268028259277344,0.4035560190677643,0.2586876451969147
LSUI,1972.jpg,Raw-input guide,32.584808349609375,0.9858018755912781,0.017515333369374275
LSUI,1973.jpg,Raw-input guide,18.25336265563965,0.404922753572464,0.2567194998264313
LSUI,1972.jpg,Cross-image guide,32.56877136230469,0.9846660494804382,0.0181714054197073
LSUI,1973.jpg,Cross-image guide,18.4133358001709,0.40288078784942627,0.25522899627685547
LSUI,1972.jpg,Full spatial guide,33.43074035644531,0.9869005680084229,0.01841932162642479
LSUI,1973.jpg,Full spatial guide,18.317827224731445,0.40572845935821533,0.25474315881729126
LSUI,1974.jpg,Zero guide,31.058218002319336,0.9792405962944031,0.04621177911758423
LSUI,1975.jpg,Zero guide,29.925796508789062,0.976933479309082,0.06492836773395538
LSUI,1974.jpg,Uniform guide,28.969566345214844,0.9585607647895813,0.04871140047907829
LSUI,1975.jpg,Uniform guide,29.481916427612305,0.9606287479400635,0.03754708170890808
LSUI,1974.jpg,Raw-input guide,36.21076583862305,0.9897313117980957,0.01277540996670723
LSUI,1975.jpg,Raw-input guide,33.21601867675781,0.9888067841529846,0.015706580132246017
LSUI,1974.jpg,Cross-image guide,35.62294387817383,0.989346981048584,0.013971291482448578
LSUI,1975.jpg,Cross-image guide,32.199771881103516,0.9869830012321472,0.020679708570241928
LSUI,1974.jpg,Full spatial guide,35.75941467285156,0.9887866973876953,0.013180100359022617
LSUI,1975.jpg,Full spatial guide,32.604190826416016,0.9878103733062744,0.01859726943075657
LSUI,1976.jpg,Zero guide,29.81804847717285,0.9765660166740417,0.055453915148973465
LSUI,1977.jpg,Zero guide,30.425167083740234,0.9731776714324951,0.052812859416007996
LSUI,1976.jpg,Uniform guide,28.66330909729004,0.9552114009857178,0.04998091608285904
LSUI,1977.jpg,Uniform guide,29.355205535888672,0.9588060975074768,0.05984330177307129
LSUI,1976.jpg,Raw-input guide,32.93602752685547,0.9889371991157532,0.015356471762061119
LSUI,1977.jpg,Raw-input guide,33.627105712890625,0.987729012966156,0.019230712205171585
LSUI,1976.jpg,Cross-image guide,32.86951446533203,0.9889230728149414,0.01631944626569748
LSUI,1977.jpg,Cross-image guide,28.920108795166016,0.970923900604248,0.03275661915540695
LSUI,1976.jpg,Full spatial guide,32.79218292236328,0.9885510802268982,0.016037188470363617
LSUI,1977.jpg,Full spatial guide,33.28467559814453,0.9867194294929504,0.01970159448683262
LSUI,1978.jpg,Zero guide,27.045833587646484,0.8414311408996582,0.057613253593444824
LSUI,1979.jpg,Zero guide,27.59100341796875,0.967362642288208,0.09678708761930466
LSUI,1978.jpg,Uniform guide,37.77973937988281,0.9607235789299011,0.020685670897364616
LSUI,1979.jpg,Uniform guide,23.136560440063477,0.9659604430198669,0.10048408061265945
LSUI,1978.jpg,Raw-input guide,39.59108352661133,0.9652466773986816,0.019721509888768196
LSUI,1979.jpg,Raw-input guide,33.85242462158203,0.9882552027702332,0.01676284149289131
LSUI,1978.jpg,Cross-image guide,33.448795318603516,0.9496578574180603,0.044852711260318756
LSUI,1979.jpg,Cross-image guide,27.49122428894043,0.9792928695678711,0.035562481731176376
LSUI,1978.jpg,Full spatial guide,39.526268005371094,0.9628696441650391,0.02099618688225746
LSUI,1979.jpg,Full spatial guide,33.4592399597168,0.9874377846717834,0.01652423106133938
LSUI,1980.jpg,Zero guide,24.786930084228516,0.9503347277641296,0.18239064514636993
LSUI,1981.jpg,Zero guide,30.724313735961914,0.9751803278923035,0.05259958282113075
LSUI,1980.jpg,Uniform guide,26.761249542236328,0.9747982025146484,0.04142581671476364
LSUI,1981.jpg,Uniform guide,28.773014068603516,0.9565733075141907,0.052187979221343994
LSUI,1980.jpg,Raw-input guide,33.26617431640625,0.9873448014259338,0.01827605441212654
LSUI,1981.jpg,Raw-input guide,33.897769927978516,0.9889984130859375,0.016685398295521736
LSUI,1980.jpg,Cross-image guide,31.34750747680664,0.9840685725212097,0.054738856852054596
LSUI,1981.jpg,Cross-image guide,31.172340393066406,0.9823737740516663,0.025280803442001343
LSUI,1980.jpg,Full spatial guide,34.70407485961914,0.9887499809265137,0.019454825669527054
LSUI,1981.jpg,Full spatial guide,33.668853759765625,0.9879531860351562,0.0177919864654541
LSUI,1982.jpg,Zero guide,29.84199333190918,0.9761662483215332,0.07705428451299667
LSUI,1983.jpg,Zero guide,29.187847137451172,0.9785395264625549,0.0710577666759491
LSUI,1982.jpg,Uniform guide,27.164670944213867,0.9595649838447571,0.07049638032913208
LSUI,1983.jpg,Uniform guide,27.059572219848633,0.9508469104766846,0.05153527855873108
LSUI,1982.jpg,Raw-input guide,32.96146774291992,0.9884619116783142,0.022917497903108597
LSUI,1983.jpg,Raw-input guide,30.37318229675293,0.9868831634521484,0.02596072107553482
LSUI,1982.jpg,Cross-image guide,33.53049850463867,0.9879854321479797,0.024260057136416435
LSUI,1983.jpg,Cross-image guide,31.027210235595703,0.9864459037780762,0.022081594914197922
LSUI,1982.jpg,Full spatial guide,32.971160888671875,0.9886627197265625,0.022273151203989983
LSUI,1983.jpg,Full spatial guide,30.403146743774414,0.9868124127388,0.027074648067355156
LSUI,1984.jpg,Zero guide,29.472259521484375,0.9749141335487366,0.06729378551244736
LSUI,1985.jpg,Zero guide,26.49662208557129,0.9714252948760986,0.07933779060840607
LSUI,1984.jpg,Uniform guide,28.819862365722656,0.9552509188652039,0.039935413748025894
LSUI,1985.jpg,Uniform guide,26.6805419921875,0.9531899094581604,0.03622627630829811
LSUI,1984.jpg,Raw-input guide,31.809249877929688,0.9863806366920471,0.017643004655838013
LSUI,1985.jpg,Raw-input guide,28.0134220123291,0.9815801978111267,0.024371283128857613
LSUI,1984.jpg,Cross-image guide,31.04107666015625,0.9844096302986145,0.021906975656747818
LSUI,1985.jpg,Cross-image guide,24.90495491027832,0.9672544598579407,0.03926447033882141
LSUI,1984.jpg,Full spatial guide,31.077116012573242,0.9844417572021484,0.021361803635954857
LSUI,1985.jpg,Full spatial guide,27.63495635986328,0.9802463054656982,0.03103969246149063
LSUI,1986.jpg,Zero guide,25.745508193969727,0.9652051329612732,0.1035100668668747
LSUI,1987.jpg,Zero guide,27.472288131713867,0.9681381583213806,0.10015504062175751
LSUI,1986.jpg,Uniform guide,27.67742919921875,0.9815365672111511,0.06241142749786377
LSUI,1987.jpg,Uniform guide,27.391178131103516,0.9809610247612,0.05382236838340759
LSUI,1986.jpg,Raw-input guide,30.290977478027344,0.9849315285682678,0.030767366290092468
LSUI,1987.jpg,Raw-input guide,31.782224655151367,0.9864694476127625,0.03149117901921272
LSUI,1986.jpg,Cross-image guide,30.194665908813477,0.984735906124115,0.030001461505889893
LSUI,1987.jpg,Cross-image guide,31.486228942871094,0.9859570860862732,0.030620664358139038
LSUI,1986.jpg,Full spatial guide,30.230125427246094,0.9850190281867981,0.028986424207687378
LSUI,1987.jpg,Full spatial guide,32.152286529541016,0.9867894053459167,0.02835775539278984
LSUI,1988.jpg,Zero guide,26.276859283447266,0.9618861079216003,0.10993340611457825
LSUI,1989.jpg,Zero guide,25.49802017211914,0.9615221619606018,0.13991166651248932
LSUI,1988.jpg,Uniform guide,27.471961975097656,0.9816294312477112,0.05368351936340332
LSUI,1989.jpg,Uniform guide,25.035541534423828,0.9747852683067322,0.08697926253080368
LSUI,1988.jpg,Raw-input guide,32.55751419067383,0.9873633980751038,0.027780834585428238
LSUI,1989.jpg,Raw-input guide,30.137224197387695,0.9867934584617615,0.043506160378456116
LSUI,1988.jpg,Cross-image guide,32.35202407836914,0.9872005581855774,0.031370799988508224
LSUI,1989.jpg,Cross-image guide,29.94215202331543,0.986431896686554,0.04243641719222069
LSUI,1988.jpg,Full spatial guide,31.808950424194336,0.9863939881324768,0.031316135078668594
LSUI,1989.jpg,Full spatial guide,30.231281280517578,0.9868032336235046,0.04292070493102074
LSUI,1990.jpg,Zero guide,25.330284118652344,0.9485655426979065,0.13128679990768433
LSUI,1991.jpg,Zero guide,26.65108871459961,0.8820797801017761,0.11868215352296829
LSUI,1990.jpg,Uniform guide,22.079662322998047,0.9477028250694275,0.14494729042053223
LSUI,1991.jpg,Uniform guide,22.218799591064453,0.8228970170021057,0.1804809272289276
LSUI,1990.jpg,Raw-input guide,30.817768096923828,0.9852462410926819,0.05899564549326897
LSUI,1991.jpg,Raw-input guide,28.82599639892578,0.9047209620475769,0.07969018816947937
LSUI,1990.jpg,Cross-image guide,22.895263671875,0.9508762359619141,0.10479027032852173
LSUI,1991.jpg,Cross-image guide,25.85894012451172,0.8813003897666931,0.10380207747220993
LSUI,1990.jpg,Full spatial guide,33.504520416259766,0.9868828654289246,0.04614885896444321
LSUI,1991.jpg,Full spatial guide,28.833904266357422,0.905059814453125,0.07976768910884857
LSUI,1992.jpg,Zero guide,24.331531524658203,0.8883937001228333,0.1695806384086609
LSUI,1993.jpg,Zero guide,28.277408599853516,0.8934615254402161,0.12371520698070526
LSUI,1992.jpg,Uniform guide,22.41135025024414,0.8614826798439026,0.25614920258522034
LSUI,1993.jpg,Uniform guide,25.811166763305664,0.8863885998725891,0.12431764602661133
LSUI,1992.jpg,Raw-input guide,26.637081146240234,0.9003686904907227,0.07964153587818146
LSUI,1993.jpg,Raw-input guide,27.147384643554688,0.8961150050163269,0.10946787893772125
LSUI,1992.jpg,Cross-image guide,23.971860885620117,0.8926251530647278,0.1099310889840126
LSUI,1993.jpg,Cross-image guide,27.8197021484375,0.8912875056266785,0.11331526190042496
LSUI,1992.jpg,Full spatial guide,27.082489013671875,0.9012588858604431,0.07822606712579727
LSUI,1993.jpg,Full spatial guide,27.75865936279297,0.897393524646759,0.10927071422338486
LSUI,1994.jpg,Zero guide,22.285423278808594,0.8196941018104553,0.29970839619636536
LSUI,1995.jpg,Zero guide,24.748558044433594,0.9009236693382263,0.08487719297409058
LSUI,1994.jpg,Uniform guide,17.748291015625,0.7042971253395081,0.4267491400241852
LSUI,1995.jpg,Uniform guide,24.502864837646484,0.8934696316719055,0.09041357040405273
LSUI,1994.jpg,Raw-input guide,27.505319595336914,0.8662958145141602,0.1399194300174713
LSUI,1995.jpg,Raw-input guide,28.69664764404297,0.9055808186531067,0.07492062449455261
LSUI,1994.jpg,Cross-image guide,23.772506713867188,0.8567516803741455,0.1927305907011032
LSUI,1995.jpg,Cross-image guide,28.439529418945312,0.9073511958122253,0.0791381448507309
LSUI,1994.jpg,Full spatial guide,27.290660858154297,0.8666911125183105,0.1323707401752472
LSUI,1995.jpg,Full spatial guide,28.66352081298828,0.9061869978904724,0.07540547847747803
LSUI,1996.jpg,Zero guide,20.972776412963867,0.8073366284370422,0.2666214108467102
LSUI,1997.jpg,Zero guide,24.386146545410156,0.8197645545005798,0.18226709961891174
LSUI,1996.jpg,Uniform guide,20.255619049072266,0.7675089836120605,0.3836226463317871
LSUI,1997.jpg,Uniform guide,20.578691482543945,0.7510831952095032,0.3034529983997345
LSUI,1996.jpg,Raw-input guide,23.2840576171875,0.8209359049797058,0.1590086668729782
LSUI,1997.jpg,Raw-input guide,24.276369094848633,0.8489548563957214,0.12928353250026703
LSUI,1996.jpg,Cross-image guide,25.027996063232422,0.824168860912323,0.1665300875902176
LSUI,1997.jpg,Cross-image guide,24.221708297729492,0.8356592655181885,0.1368730366230011
LSUI,1996.jpg,Full spatial guide,23.50678253173828,0.821223258972168,0.15799957513809204
LSUI,1997.jpg,Full spatial guide,24.234336853027344,0.8489314913749695,0.12901249527931213
LSUI,2038.jpg,Zero guide,25.55159568786621,0.8221448063850403,0.2590681314468384
LSUI,2039.jpg,Zero guide,25.095806121826172,0.8170493245124817,0.14096824824810028
LSUI,2038.jpg,Uniform guide,21.113685607910156,0.7773461937904358,0.3622094690799713
LSUI,2039.jpg,Uniform guide,19.754806518554688,0.8117100596427917,0.2506352961063385
LSUI,2038.jpg,Raw-input guide,26.473752975463867,0.8416022658348083,0.17287929356098175
LSUI,2039.jpg,Raw-input guide,27.992431640625,0.891086995601654,0.07827569544315338
LSUI,2038.jpg,Cross-image guide,27.94715690612793,0.8446469306945801,0.17520365118980408
LSUI,2039.jpg,Cross-image guide,27.780963897705078,0.8602889180183411,0.07983019948005676
LSUI,2038.jpg,Full spatial guide,26.675003051757812,0.8427899479866028,0.1711057871580124
LSUI,2039.jpg,Full spatial guide,28.011531829833984,0.8915902972221375,0.07808069884777069
LSUI,2040.jpg,Zero guide,23.31855583190918,0.8454076647758484,0.18708905577659607
LSUI,2041.jpg,Zero guide,26.52246856689453,0.7696546912193298,0.09663897752761841
LSUI,2040.jpg,Uniform guide,17.311256408691406,0.7566690444946289,0.28582581877708435
LSUI,2041.jpg,Uniform guide,22.66485595703125,0.7475390434265137,0.1081373542547226
LSUI,2040.jpg,Raw-input guide,29.72521209716797,0.887180507183075,0.09430553019046783
LSUI,2041.jpg,Raw-input guide,30.097129821777344,0.9008353352546692,0.0737650990486145
LSUI,2040.jpg,Cross-image guide,29.284503936767578,0.8730916380882263,0.09304695576429367
LSUI,2041.jpg,Cross-image guide,27.394121170043945,0.7849838137626648,0.08785916864871979
LSUI,2040.jpg,Full spatial guide,29.646825790405273,0.8871841430664062,0.09498324990272522
LSUI,2041.jpg,Full spatial guide,29.962459564208984,0.901407778263092,0.07374975085258484
LSUI,2042.jpg,Zero guide,26.943796157836914,0.8609755635261536,0.18136581778526306
LSUI,2043.jpg,Zero guide,23.059852600097656,0.7616682648658752,0.19487643241882324
LSUI,2042.jpg,Uniform guide,22.621665954589844,0.8287219405174255,0.2999184727668762
LSUI,2043.jpg,Uniform guide,20.678314208984375,0.7629187703132629,0.1672244518995285
LSUI,2042.jpg,Raw-input guide,28.098167419433594,0.8815485835075378,0.13795505464076996
LSUI,2043.jpg,Raw-input guide,26.51854705810547,0.8938878178596497,0.10810257494449615
LSUI,2042.jpg,Cross-image guide,27.491756439208984,0.8559601306915283,0.15047483146190643
LSUI,2043.jpg,Cross-image guide,22.818641662597656,0.7663118243217468,0.15788209438323975
LSUI,2042.jpg,Full spatial guide,28.104581832885742,0.882121741771698,0.13751596212387085
LSUI,2043.jpg,Full spatial guide,26.521839141845703,0.8938393592834473,0.1078154444694519
LSUI,2044.jpg,Zero guide,25.815122604370117,0.8275676369667053,0.21525293588638306
LSUI,2045.jpg,Zero guide,20.397300720214844,0.9369492530822754,0.24661985039710999
LSUI,2044.jpg,Uniform guide,21.04928970336914,0.8010024428367615,0.35158032178878784
LSUI,2045.jpg,Uniform guide,20.957351684570312,0.9389415383338928,0.23604099452495575
LSUI,2044.jpg,Raw-input guide,25.96599769592285,0.8408839106559753,0.15935227274894714
LSUI,2045.jpg,Raw-input guide,24.43658447265625,0.9487102627754211,0.19934707880020142
LSUI,2044.jpg,Cross-image guide,22.30541229248047,0.8035035133361816,0.3401925265789032
