dataset,filename,severity,spatial_score,method,psnr,ssim
U90,8046.png,Moderate,7.463780403137207,PROTEUS,27.024246215820312,0.9790072441101074
U90,82_img_.png,Mild,4.215816974639893,PROTEUS,21.09920883178711,0.8883371353149414
U90,86_img_.png,Moderate,7.911746978759766,PROTEUS,17.899354934692383,0.8329526782035828
U90,87_img_.png,Severe,15.471460342407227,PROTEUS,32.21296691894531,0.9710423350334167
U90,89_img_.png,Moderate,9.013810157775879,Input,14.254361152648926,0.8449606895446777
U90,90_img_.png,Severe,15.98575496673584,Input,14.337270736694336,0.6659417152404785
U90,928_img_.png,Mild,4.8787360191345215,Input,20.128576278686523,0.8063443303108215
U90,929_img_.png,Mild,5.899172306060791,Input,20.260807037353516,0.8350536823272705
U90,9547.png,Moderate,8.743727684020996,Input,17.008373260498047,0.9009842276573181
U90,9554.png,Moderate,8.948697090148926,Input,17.667377471923828,0.8085882067680359
U90,9557.png,Moderate,9.373542785644531,Input,16.074195861816406,0.6678503155708313
U90,9567.png,Mild,6.497570514678955,Input,18.876651763916016,0.8784788250923157
U90,89_img_.png,Moderate,9.013810157775879,WWE-UIE,25.213729858398438,0.9596133828163147
U90,90_img_.png,Severe,15.98575496673584,WWE-UIE,27.24249839782715,0.9634184837341309
U90,928_img_.png,Mild,4.8787360191345215,WWE-UIE,23.40658950805664,0.8694987297058105
U90,929_img_.png,Mild,5.899172306060791,WWE-UIE,24.275178909301758,0.913554847240448
U90,9547.png,Moderate,8.743727684020996,WWE-UIE,19.688566207885742,0.9210343360900879
U90,9554.png,Moderate,8.948697090148926,WWE-UIE,29.451313018798828,0.9629434943199158
U90,9557.png,Moderate,9.373542785644531,WWE-UIE,25.875301361083984,0.9472972750663757
U90,9567.png,Mild,6.497570514678955,WWE-UIE,27.723161697387695,0.9636284708976746
U90,89_img_.png,Moderate,9.013810157775879,Uniform guide,21.70645523071289,0.8798038363456726
U90,90_img_.png,Severe,15.98575496673584,Uniform guide,30.238208770751953,0.9543080925941467
U90,928_img_.png,Mild,4.8787360191345215,Uniform guide,22.035018920898438,0.8290726542472839
U90,929_img_.png,Mild,5.899172306060791,Uniform guide,26.527997970581055,0.9283997416496277
U90,9547.png,Moderate,8.743727684020996,Uniform guide,18.197185516357422,0.9151475429534912
U90,9554.png,Moderate,8.948697090148926,Uniform guide,25.330852508544922,0.9663375020027161
U90,9557.png,Moderate,9.373542785644531,Uniform guide,25.83919334411621,0.9669060111045837
U90,9567.png,Mild,6.497570514678955,Uniform guide,29.395511627197266,0.9616792798042297
U90,89_img_.png,Moderate,9.013810157775879,PROTEUS,22.138425827026367,0.9034407734870911
U90,90_img_.png,Severe,15.98575496673584,PROTEUS,31.291425704956055,0.9572951197624207
U90,928_img_.png,Mild,4.8787360191345215,PROTEUS,22.404582977294922,0.8555922508239746
U90,929_img_.png,Mild,5.899172306060791,PROTEUS,25.302579879760742,0.9298620820045471
U90,9547.png,Moderate,8.743727684020996,PROTEUS,19.06339454650879,0.9191582202911377
U90,9554.png,Moderate,8.948697090148926,PROTEUS,23.44908905029297,0.96946781873703
U90,9557.png,Moderate,9.373542785644531,PROTEUS,26.136280059814453,0.9694199562072754
U90,9567.png,Mild,6.497570514678955,PROTEUS,28.665607452392578,0.9648815989494324
U90,9896.png,Severe,12.57946491241455,Input,16.479049682617188,0.8071253895759583
U90,9900.png,Severe,10.899805068969727,Input,17.051721572875977,0.6522544026374817
U90,9896.png,Severe,12.57946491241455,WWE-UIE,23.25688362121582,0.8727123141288757
U90,9900.png,Severe,10.899805068969727,WWE-UIE,18.553831100463867,0.7761795520782471
U90,9896.png,Severe,12.57946491241455,Uniform guide,22.04913902282715,0.8519759774208069
U90,9900.png,Severe,10.899805068969727,Uniform guide,20.430374145507812,0.8213186264038086
U90,9896.png,Severe,12.57946491241455,PROTEUS,25.32830810546875,0.9103360176086426
U90,9900.png,Severe,10.899805068969727,PROTEUS,21.378643035888672,0.8839492797851562
LSUI,1003.jpg,Mild,5.351043224334717,Input,11.350606918334961,0.6847264170646667
LSUI,1004.jpg,Mild,3.63661527633667,Input,20.447891235351562,0.9390358924865723
LSUI,1005.jpg,Mild,4.158318519592285,Input,12.078896522521973,0.7438839077949524
LSUI,1006.jpg,Mild,2.631617546081543,Input,12.47951889038086,0.7890132069587708
LSUI,1007.jpg,Mild,2.896644115447998,Input,13.791914939880371,0.8217751979827881
LSUI,1008.jpg,Mild,4.124543190002441,Input,15.156279563903809,0.8482213020324707
LSUI,1009.jpg,Mild,1.6127231121063232,Input,13.238584518432617,0.8169466853141785
LSUI,1010.jpg,Severe,11.122694969177246,Input,12.371731758117676,0.6741539835929871
LSUI,1003.jpg,Mild,5.351043224334717,WWE-UIE,33.5740966796875,0.9737499356269836
LSUI,1004.jpg,Mild,3.63661527633667,WWE-UIE,35.39116287231445,0.9859781265258789
LSUI,1005.jpg,Mild,4.158318519592285,WWE-UIE,35.05841827392578,0.9831218719482422
LSUI,1006.jpg,Mild,2.631617546081543,WWE-UIE,36.159629821777344,0.9857469201087952
LSUI,1007.jpg,Mild,2.896644115447998,WWE-UIE,35.174861907958984,0.9893167614936829
LSUI,1008.jpg,Mild,4.124543190002441,WWE-UIE,32.242977142333984,0.9814596772193909
LSUI,1009.jpg,Mild,1.6127231121063232,WWE-UIE,36.18699645996094,0.9896113276481628
LSUI,1010.jpg,Severe,11.122694969177246,WWE-UIE,34.18658447265625,0.9823136329650879
LSUI,1003.jpg,Mild,5.351043224334717,Uniform guide,31.729211807250977,0.9289059638977051
LSUI,1004.jpg,Mild,3.63661527633667,Uniform guide,31.829639434814453,0.9828431010246277
LSUI,1005.jpg,Mild,4.158318519592285,Uniform guide,34.51102828979492,0.9723948836326599
LSUI,1006.jpg,Mild,2.631617546081543,Uniform guide,37.58567428588867,0.9763627052307129
LSUI,1007.jpg,Mild,2.896644115447998,Uniform guide,36.151546478271484,0.9872820973396301
LSUI,1008.jpg,Mild,4.124543190002441,Uniform guide,34.772064208984375,0.984586238861084
LSUI,1009.jpg,Mild,1.6127231121063232,Uniform guide,32.6490478515625,0.9846000075340271
LSUI,1010.jpg,Severe,11.122694969177246,Uniform guide,35.93784713745117,0.9843754768371582
LSUI,1003.jpg,Mild,5.351043224334717,PROTEUS,31.554363250732422,0.9298141598701477
LSUI,1004.jpg,Mild,3.63661527633667,PROTEUS,32.50896453857422,0.9843392372131348
LSUI,1005.jpg,Mild,4.158318519592285,PROTEUS,34.16460037231445,0.9727957844734192
LSUI,1006.jpg,Mild,2.631617546081543,PROTEUS,37.54786682128906,0.976963460445404
LSUI,1007.jpg,Mild,2.896644115447998,PROTEUS,35.90288543701172,0.9876697659492493
LSUI,1008.jpg,Mild,4.124543190002441,PROTEUS,35.444541931152344,0.9855952858924866
LSUI,1009.jpg,Mild,1.6127231121063232,PROTEUS,32.982421875,0.984868049621582
LSUI,1010.jpg,Severe,11.122694969177246,PROTEUS,36.57993698120117,0.9847113490104675
LSUI,1011.jpg,Mild,2.2208898067474365,Input,14.274057388305664,0.8408252596855164
LSUI,1012.jpg,Mild,4.415939807891846,Input,15.703451156616211,0.8464193344116211
LSUI,1013.jpg,Severe,9.068999290466309,Input,19.105871200561523,0.8419777750968933
LSUI,1014.jpg,Severe,12.449186325073242,Input,11.461577415466309,0.6326765418052673
LSUI,1015.jpg,Mild,5.705433368682861,Input,17.59819793701172,0.8558948636054993
LSUI,1016.jpg,Severe,15.004620552062988,Input,11.942432403564453,0.6158201694488525
LSUI,1017.jpg,Moderate,6.446178913116455,Input,20.569353103637695,0.9109603762626648
LSUI,1018.jpg,Severe,8.638919830322266,Input,11.199501991271973,0.6093806624412537
LSUI,1011.jpg,Mild,2.2208898067474365,WWE-UIE,32.10538101196289,0.9886174201965332
LSUI,1012.jpg,Mild,4.415939807891846,WWE-UIE,37.59427261352539,0.9881362915039062
LSUI,1013.jpg,Severe,9.068999290466309,WWE-UIE,27.157718658447266,0.9643797278404236
LSUI,1014.jpg,Severe,12.449186325073242,WWE-UIE,28.776592254638672,0.9690713286399841
LSUI,1015.jpg,Mild,5.705433368682861,WWE-UIE,28.55158042907715,0.9669269919395447
LSUI,1016.jpg,Severe,15.004620552062988,WWE-UIE,24.720584869384766,0.943415641784668
LSUI,1017.jpg,Moderate,6.446178913116455,WWE-UIE,22.98625946044922,0.9574990272521973
LSUI,1018.jpg,Severe,8.638919830322266,WWE-UIE,27.85803985595703,0.973196268081665
LSUI,1011.jpg,Mild,2.2208898067474365,Uniform guide,27.501216888427734,0.9793236255645752
LSUI,1012.jpg,Mild,4.415939807891846,Uniform guide,34.524879455566406,0.985792875289917
LSUI,1013.jpg,Severe,9.068999290466309,Uniform guide,27.754901885986328,0.9545467495918274
LSUI,1014.jpg,Severe,12.449186325073242,Uniform guide,34.17097473144531,0.9662105441093445
LSUI,1015.jpg,Mild,5.705433368682861,Uniform guide,24.328903198242188,0.9454472661018372
LSUI,1016.jpg,Severe,15.004620552062988,Uniform guide,25.082412719726562,0.9598636031150818
LSUI,1017.jpg,Moderate,6.446178913116455,Uniform guide,21.379981994628906,0.9542244076728821
LSUI,1018.jpg,Severe,8.638919830322266,Uniform guide,30.213605880737305,0.9770336151123047
LSUI,1011.jpg,Mild,2.2208898067474365,PROTEUS,27.786529541015625,0.9801691174507141
LSUI,1012.jpg,Mild,4.415939807891846,PROTEUS,33.629642486572266,0.9854926466941833
LSUI,1013.jpg,Severe,9.068999290466309,PROTEUS,26.336151123046875,0.9552426338195801
LSUI,1014.jpg,Severe,12.449186325073242,PROTEUS,26.40467643737793,0.9446355700492859
LSUI,1015.jpg,Mild,5.705433368682861,PROTEUS,23.768718719482422,0.9402093887329102
LSUI,1016.jpg,Severe,15.004620552062988,PROTEUS,25.524723052978516,0.9607653617858887
LSUI,1017.jpg,Moderate,6.446178913116455,PROTEUS,21.063234329223633,0.9525582194328308
LSUI,1018.jpg,Severe,8.638919830322266,PROTEUS,30.009384155273438,0.9776826500892639
LSUI,1019.jpg,Severe,9.09101390838623,Input,17.972951889038086,0.9032788276672363
LSUI,1020.jpg,Mild,2.8412632942199707,Input,20.57520866394043,0.9255302548408508
LSUI,1021.jpg,Mild,5.406859874725342,Input,22.31165885925293,0.792491614818573
LSUI,1022.jpg,Mild,2.66878080368042,Input,16.541282653808594,0.8640708923339844
LSUI,1023.jpg,Mild,1.7302570343017578,Input,12.7326021194458,0.7932586073875427
LSUI,1024.jpg,Mild,3.1857569217681885,Input,10.190896987915039,0.6080018877983093
LSUI,1025.jpg,Mild,2.5400171279907227,Input,11.80833911895752,0.7375857830047607
LSUI,1026.jpg,Mild,3.4787611961364746,Input,11.551431655883789,0.7039876580238342
LSUI,1019.jpg,Severe,9.09101390838623,WWE-UIE,27.218547821044922,0.9675245881080627
LSUI,1020.jpg,Mild,2.8412632942199707,WWE-UIE,32.33129119873047,0.9794663786888123
LSUI,1021.jpg,Mild,5.406859874725342,WWE-UIE,33.867523193359375,0.9664475917816162
LSUI,1022.jpg,Mild,2.66878080368042,WWE-UIE,32.64912033081055,0.9763765335083008
LSUI,1023.jpg,Mild,1.7302570343017578,WWE-UIE,35.68893814086914,0.9890890121459961
LSUI,1024.jpg,Mild,3.1857569217681885,WWE-UIE,23.368072509765625,0.9308444857597351
LSUI,1025.jpg,Mild,2.5400171279907227,WWE-UIE,30.449819564819336,0.9812900424003601
LSUI,1026.jpg,Mild,3.4787611961364746,WWE-UIE,23.141155242919922,0.9461894035339355
LSUI,1019.jpg,Severe,9.09101390838623,Uniform guide,33.47396469116211,0.9788464903831482
LSUI,1020.jpg,Mild,2.8412632942199707,Uniform guide,33.30656814575195,0.9823620915412903
LSUI,1021.jpg,Mild,5.406859874725342,Uniform guide,39.556270599365234,0.9758920669555664
LSUI,1022.jpg,Mild,2.66878080368042,Uniform guide,22.95001220703125,0.9584302306175232
LSUI,1023.jpg,Mild,1.7302570343017578,Uniform guide,34.89421081542969,0.9838268756866455
LSUI,1024.jpg,Mild,3.1857569217681885,Uniform guide,22.03693199157715,0.9004502296447754
LSUI,1025.jpg,Mild,2.5400171279907227,Uniform guide,30.473907470703125,0.9673814177513123
LSUI,1026.jpg,Mild,3.4787611961364746,Uniform guide,24.596569061279297,0.9423614144325256
LSUI,1019.jpg,Severe,9.09101390838623,PROTEUS,32.162357330322266,0.976492702960968
LSUI,1020.jpg,Mild,2.8412632942199707,PROTEUS,34.09359359741211,0.9823624491691589
LSUI,1021.jpg,Mild,5.406859874725342,PROTEUS,39.776859283447266,0.9803804755210876
LSUI,1022.jpg,Mild,2.66878080368042,PROTEUS,23.023685455322266,0.9589484333992004
LSUI,1023.jpg,Mild,1.7302570343017578,PROTEUS,35.00086975097656,0.9840359687805176
LSUI,1024.jpg,Mild,3.1857569217681885,PROTEUS,21.964529037475586,0.9009868502616882
LSUI,1025.jpg,Mild,2.5400171279907227,PROTEUS,30.566612243652344,0.9689362645149231
LSUI,1026.jpg,Mild,3.4787611961364746,PROTEUS,24.568191528320312,0.9436076283454895
LSUI,1027.jpg,Mild,1.934478998184204,Input,10.860129356384277,0.677272379398346
LSUI,1028.jpg,Severe,10.59965991973877,Input,12.75541877746582,0.6024118661880493
LSUI,1029.jpg,Severe,17.320579528808594,Input,11.83781623840332,0.6010790467262268
LSUI,1030.jpg,Severe,8.266448020935059,Input,16.5867919921875,0.7543959617614746
LSUI,1031.jpg,Severe,15.200041770935059,Input,12.578410148620605,0.610508382320404
LSUI,1032.jpg,Severe,11.095913887023926,Input,12.432719230651855,0.675661027431488
LSUI,1033.jpg,Severe,14.224822998046875,Input,13.542094230651855,0.5769420266151428
LSUI,1034.jpg,Severe,8.42292308807373,Input,12.029281616210938,0.7760596871376038
LSUI,1027.jpg,Mild,1.934478998184204,WWE-UIE,32.54165267944336,0.9811888337135315
LSUI,1028.jpg,Severe,10.59965991973877,WWE-UIE,28.637706756591797,0.9780628085136414
LSUI,1029.jpg,Severe,17.320579528808594,WWE-UIE,19.265533447265625,0.8637439608573914
LSUI,1030.jpg,Severe,8.266448020935059,WWE-UIE,34.39002990722656,0.9853711128234863
LSUI,1031.jpg,Severe,15.200041770935059,WWE-UIE,19.177825927734375,0.8554792404174805
LSUI,1032.jpg,Severe,11.095913887023926,WWE-UIE,32.67697525024414,0.9820536971092224
LSUI,1033.jpg,Severe,14.224822998046875,WWE-UIE,24.441417694091797,0.9015019536018372
LSUI,1034.jpg,Severe,8.42292308807373,WWE-UIE,31.43722152709961,0.9795946478843689
LSUI,1027.jpg,Mild,1.934478998184204,Uniform guide,29.215587615966797,0.9563412070274353
LSUI,1028.jpg,Severe,10.59965991973877,Uniform guide,31.28881072998047,0.9719311594963074
LSUI,1029.jpg,Severe,17.320579528808594,Uniform guide,18.262325286865234,0.8397660851478577
LSUI,1030.jpg,Severe,8.266448020935059,Uniform guide,34.49562454223633,0.9735724925994873
LSUI,1031.jpg,Severe,15.200041770935059,Uniform guide,16.07188606262207,0.7912589907646179
LSUI,1032.jpg,Severe,11.095913887023926,Uniform guide,35.45469665527344,0.9841766357421875
LSUI,1033.jpg,Severe,14.224822998046875,Uniform guide,21.604154586791992,0.8827073574066162
LSUI,1034.jpg,Severe,8.42292308807373,Uniform guide,30.601415634155273,0.9811139702796936
LSUI,1027.jpg,Mild,1.934478998184204,PROTEUS,29.144153594970703,0.957338809967041
LSUI,1028.jpg,Severe,10.59965991973877,PROTEUS,30.91364097595215,0.971466064453125
LSUI,1029.jpg,Severe,17.320579528808594,PROTEUS,18.123186111450195,0.8359384536743164
LSUI,1030.jpg,Severe,8.266448020935059,PROTEUS,34.09981155395508,0.974407970905304
LSUI,1031.jpg,Severe,15.200041770935059,PROTEUS,16.139833450317383,0.7908298373222351
LSUI,1032.jpg,Severe,11.095913887023926,PROTEUS,36.35840606689453,0.984541118144989
LSUI,1033.jpg,Severe,14.224822998046875,PROTEUS,18.394620895385742,0.8302152752876282
LSUI,1034.jpg,Severe,8.42292308807373,PROTEUS,33.187374114990234,0.9828947186470032
LSUI,1035.jpg,Severe,8.928252220153809,Input,13.551217079162598,0.7931003570556641
LSUI,1036.jpg,Severe,12.21895980834961,Input,9.19940185546875,0.6040318608283997
LSUI,1037.jpg,Severe,9.986603736877441,Input,12.52473258972168,0.8252439498901367
LSUI,1038.jpg,Severe,8.342193603515625,Input,15.391560554504395,0.7636029124259949
LSUI,1039.jpg,Severe,10.76252555847168,Input,16.230222702026367,0.7741853594779968
LSUI,1040.jpg,Severe,15.389419555664062,Input,12.594393730163574,0.6858509182929993
LSUI,1041.jpg,Severe,9.307476997375488,Input,13.969979286193848,0.6895974278450012
LSUI,1042.jpg,Severe,10.4321928024292,Input,16.68031883239746,0.8049671649932861
LSUI,1035.jpg,Severe,8.928252220153809,WWE-UIE,30.845108032226562,0.9684691429138184
LSUI,1036.jpg,Severe,12.21895980834961,WWE-UIE,26.853004455566406,0.974234402179718
LSUI,1037.jpg,Severe,9.986603736877441,WWE-UIE,27.191333770751953,0.9621949195861816
LSUI,1038.jpg,Severe,8.342193603515625,WWE-UIE,26.005022048950195,0.9458744525909424
LSUI,1039.jpg,Severe,10.76252555847168,WWE-UIE,29.651620864868164,0.97103351354599
LSUI,1040.jpg,Severe,15.389419555664062,WWE-UIE,27.875228881835938,0.9696004986763
LSUI,1041.jpg,Severe,9.307476997375488,WWE-UIE,31.907339096069336,0.9784002304077148
LSUI,1042.jpg,Severe,10.4321928024292,WWE-UIE,33.39224624633789,0.971001923084259
LSUI,1035.jpg,Severe,8.928252220153809,Uniform guide,31.351537704467773,0.9806222915649414
LSUI,1036.jpg,Severe,12.21895980834961,Uniform guide,30.657886505126953,0.970754861831665
LSUI,1037.jpg,Severe,9.986603736877441,Uniform guide,34.30241012573242,0.9781457781791687
LSUI,1038.jpg,Severe,8.342193603515625,Uniform guide,26.08177375793457,0.9625141620635986
LSUI,1039.jpg,Severe,10.76252555847168,Uniform guide,35.26305389404297,0.97820645570755
LSUI,1040.jpg,Severe,15.389419555664062,Uniform guide,31.910429000854492,0.9686317443847656
LSUI,1041.jpg,Severe,9.307476997375488,Uniform guide,32.932132720947266,0.9695643782615662
LSUI,1042.jpg,Severe,10.4321928024292,Uniform guide,29.417266845703125,0.9646063446998596
LSUI,1035.jpg,Severe,8.928252220153809,PROTEUS,33.89668273925781,0.9815604090690613
LSUI,1036.jpg,Severe,12.21895980834961,PROTEUS,30.95186996459961,0.9714595675468445
LSUI,1037.jpg,Severe,9.986603736877441,PROTEUS,33.987876892089844,0.9786243438720703
LSUI,1038.jpg,Severe,8.342193603515625,PROTEUS,26.157609939575195,0.9625397324562073
LSUI,1039.jpg,Severe,10.76252555847168,PROTEUS,32.0638313293457,0.9779763221740723
LSUI,1040.jpg,Severe,15.389419555664062,PROTEUS,33.72602844238281,0.9686900973320007
LSUI,1041.jpg,Severe,9.307476997375488,PROTEUS,33.10043716430664,0.969815731048584
LSUI,1042.jpg,Severe,10.4321928024292,PROTEUS,30.38900375366211,0.9707286357879639
LSUI,1043.jpg,Severe,15.28622817993164,Input,13.319052696228027,0.5688314437866211
LSUI,1044.jpg,Severe,13.24581527709961,Input,13.552305221557617,0.622226893901825
LSUI,1045.jpg,Severe,11.9325532913208,Input,14.476583480834961,0.7287237048149109
LSUI,1046.jpg,Severe,8.529540061950684,Input,17.485027313232422,0.7857892513275146
LSUI,1047.jpg,Severe,9.319185256958008,Input,16.541229248046875,0.7189311981201172
LSUI,1048.jpg,Severe,10.945640563964844,Input,15.705059051513672,0.6740942001342773
LSUI,1049.jpg,Severe,11.599751472473145,Input,15.738653182983398,0.6667128205299377
LSUI,1050.jpg,Severe,11.39426326751709,Input,13.91879940032959,0.6145891547203064
LSUI,1043.jpg,Severe,15.28622817993164,WWE-UIE,25.450363159179688,0.9483566284179688
LSUI,1044.jpg,Severe,13.24581527709961,WWE-UIE,27.365243911743164,0.9406800866127014
LSUI,1045.jpg,Severe,11.9325532913208,WWE-UIE,21.873558044433594,0.922457218170166
LSUI,1046.jpg,Severe,8.529540061950684,WWE-UIE,32.115257263183594,0.9754043221473694
LSUI,1047.jpg,Severe,9.319185256958008,WWE-UIE,26.245079040527344,0.9669850468635559
LSUI,1048.jpg,Severe,10.945640563964844,WWE-UIE,29.218189239501953,0.9674477577209473
LSUI,1049.jpg,Severe,11.599751472473145,WWE-UIE,36.067535400390625,0.9798426628112793
LSUI,1050.jpg,Severe,11.39426326751709,WWE-UIE,31.688430786132812,0.9769642353057861
LSUI,1043.jpg,Severe,15.28622817993164,Uniform guide,26.64093017578125,0.9606123566627502
LSUI,1044.jpg,Severe,13.24581527709961,Uniform guide,26.21826934814453,0.9323803782463074
LSUI,1045.jpg,Severe,11.9325532913208,Uniform guide,17.89983558654785,0.875779390335083
LSUI,1046.jpg,Severe,8.529540061950684,Uniform guide,33.105369567871094,0.9745888113975525
LSUI,1047.jpg,Severe,9.319185256958008,Uniform guide,24.214326858520508,0.9602958559989929
LSUI,1048.jpg,Severe,10.945640563964844,Uniform guide,28.877660751342773,0.951237142086029
LSUI,1049.jpg,Severe,11.599751472473145,Uniform guide,30.282222747802734,0.9747865796089172
LSUI,1050.jpg,Severe,11.39426326751709,Uniform guide,33.52891159057617,0.9790573716163635
LSUI,1043.jpg,Severe,15.28622817993164,PROTEUS,26.53290557861328,0.9615628123283386
LSUI,1044.jpg,Severe,13.24581527709961,PROTEUS,26.303668975830078,0.9352410435676575
LSUI,1045.jpg,Severe,11.9325532913208,PROTEUS,16.822059631347656,0.8652188181877136
LSUI,1046.jpg,Severe,8.529540061950684,PROTEUS,32.93827438354492,0.9743790030479431
LSUI,1047.jpg,Severe,9.319185256958008,PROTEUS,24.34918212890625,0.9623637795448303
LSUI,1048.jpg,Severe,10.945640563964844,PROTEUS,31.14130973815918,0.9583290219306946
LSUI,1049.jpg,Severe,11.599751472473145,PROTEUS,30.27859115600586,0.9741790294647217
LSUI,1050.jpg,Severe,11.39426326751709,PROTEUS,33.31945037841797,0.979376494884491
LSUI,1051.jpg,Severe,8.882035255432129,Input,13.925945281982422,0.7030448317527771
LSUI,1052.jpg,Severe,9.874735832214355,Input,17.409147262573242,0.8157293200492859
LSUI,1053.jpg,Severe,9.193693161010742,Input,16.105201721191406,0.7087202072143555
LSUI,1054.jpg,Severe,17.497846603393555,Input,12.767843246459961,0.6462394595146179
LSUI,1055.jpg,Severe,16.95595359802246,Input,10.287734985351562,0.5475772023200989
LSUI,1056.jpg,Severe,14.39078140258789,Input,14.104707717895508,0.6228294968605042
LSUI,1057.jpg,Severe,11.102214813232422,Input,15.89927864074707,0.7820582985877991
LSUI,1058.jpg,Severe,8.180667877197266,Input,14.6719970703125,0.7504302859306335
LSUI,1051.jpg,Severe,8.882035255432129,WWE-UIE,33.03857421875,0.9856269359588623
LSUI,1052.jpg,Severe,9.874735832214355,WWE-UIE,32.67208480834961,0.9760462641716003
LSUI,1053.jpg,Severe,9.193693161010742,WWE-UIE,38.67460250854492,0.9878533482551575
LSUI,1054.jpg,Severe,17.497846603393555,WWE-UIE,22.236330032348633,0.9322962164878845
LSUI,1055.jpg,Severe,16.95595359802246,WWE-UIE,21.96929931640625,0.9496769905090332
LSUI,1056.jpg,Severe,14.39078140258789,WWE-UIE,29.666515350341797,0.9491252899169922
LSUI,1057.jpg,Severe,11.102214813232422,WWE-UIE,32.654388427734375,0.9837691783905029
LSUI,1058.jpg,Severe,8.180667877197266,WWE-UIE,34.2238655090332,0.9873293042182922
LSUI,1051.jpg,Severe,8.882035255432129,Uniform guide,32.66278839111328,0.9792770743370056
LSUI,1052.jpg,Severe,9.874735832214355,Uniform guide,28.28472137451172,0.9606165885925293
LSUI,1053.jpg,Severe,9.193693161010742,Uniform guide,33.74457550048828,0.9829931855201721
LSUI,1054.jpg,Severe,17.497846603393555,Uniform guide,28.008329391479492,0.9356237053871155
LSUI,1055.jpg,Severe,16.95595359802246,Uniform guide,25.46799659729004,0.945905864238739
LSUI,1056.jpg,Severe,14.39078140258789,Uniform guide,29.497737884521484,0.9607868194580078
LSUI,1057.jpg,Severe,11.102214813232422,Uniform guide,31.07133674621582,0.9827589988708496
LSUI,1058.jpg,Severe,8.180667877197266,Uniform guide,36.576873779296875,0.9898845553398132
LSUI,1051.jpg,Severe,8.882035255432129,PROTEUS,31.807140350341797,0.9786688685417175
LSUI,1052.jpg,Severe,9.874735832214355,PROTEUS,29.143362045288086,0.9680169224739075
LSUI,1053.jpg,Severe,9.193693161010742,PROTEUS,32.13726043701172,0.9821174144744873
LSUI,1054.jpg,Severe,17.497846603393555,PROTEUS,27.614288330078125,0.9358586668968201
LSUI,1055.jpg,Severe,16.95595359802246,PROTEUS,25.577327728271484,0.9471319317817688
LSUI,1056.jpg,Severe,14.39078140258789,PROTEUS,31.46055030822754,0.9644927382469177
LSUI,1057.jpg,Severe,11.102214813232422,PROTEUS,31.429040908813477,0.981257975101471
LSUI,1058.jpg,Severe,8.180667877197266,PROTEUS,36.67942810058594,0.9900502562522888
LSUI,1059.jpg,Severe,9.671137809753418,Input,13.014702796936035,0.745936930179596
LSUI,1060.jpg,Severe,9.156241416931152,Input,15.16417407989502,0.7013127207756042
LSUI,1061.jpg,Severe,8.492815971374512,Input,17.202381134033203,0.7447890639305115
LSUI,1062.jpg,Severe,14.990007400512695,Input,13.399665832519531,0.6599265336990356
LSUI,1063.jpg,Severe,9.300361633300781,Input,17.118804931640625,0.6035099625587463
LSUI,1064.jpg,Severe,9.957357406616211,Input,11.677175521850586,0.6591312885284424
LSUI,1065.jpg,Severe,11.5858154296875,Input,14.319562911987305,0.7343394160270691
LSUI,1066.jpg,Severe,13.03178882598877,Input,12.225929260253906,0.5239710211753845
LSUI,1059.jpg,Severe,9.671137809753418,WWE-UIE,31.41225814819336,0.9759814143180847
LSUI,1060.jpg,Severe,9.156241416931152,WWE-UIE,30.84349822998047,0.9729941487312317
LSUI,1061.jpg,Severe,8.492815971374512,WWE-UIE,32.23652267456055,0.9868633151054382
LSUI,1062.jpg,Severe,14.990007400512695,WWE-UIE,20.13705062866211,0.8845269680023193
LSUI,1063.jpg,Severe,9.300361633300781,WWE-UIE,21.89326286315918,0.6198050379753113
LSUI,1064.jpg,Severe,9.957357406616211,WWE-UIE,26.99117660522461,0.977732241153717
LSUI,1065.jpg,Severe,11.5858154296875,WWE-UIE,27.256874084472656,0.9548261761665344
LSUI,1066.jpg,Severe,13.03178882598877,WWE-UIE,28.46747589111328,0.9671118855476379
LSUI,1059.jpg,Severe,9.671137809753418,Uniform guide,29.505443572998047,0.9729664921760559
LSUI,1060.jpg,Severe,9.156241416931152,Uniform guide,27.764881134033203,0.9683149456977844
LSUI,1061.jpg,Severe,8.492815971374512,Uniform guide,34.98460006713867,0.9860890507698059
LSUI,1062.jpg,Severe,14.990007400512695,Uniform guide,18.24774742126465,0.8322679996490479
LSUI,1063.jpg,Severe,9.300361633300781,Uniform guide,21.781408309936523,0.6161970496177673
LSUI,1064.jpg,Severe,9.957357406616211,Uniform guide,29.260847091674805,0.9737583994865417
LSUI,1065.jpg,Severe,11.5858154296875,Uniform guide,29.520408630371094,0.9649352431297302
LSUI,1066.jpg,Severe,13.03178882598877,Uniform guide,32.64497375488281,0.9600253701210022
LSUI,1059.jpg,Severe,9.671137809753418,PROTEUS,29.090234756469727,0.9736523628234863
LSUI,1060.jpg,Severe,9.156241416931152,PROTEUS,28.149669647216797,0.9675118327140808
LSUI,1061.jpg,Severe,8.492815971374512,PROTEUS,35.09866714477539,0.9873910546302795
LSUI,1062.jpg,Severe,14.990007400512695,PROTEUS,17.60553741455078,0.8284098505973816
LSUI,1063.jpg,Severe,9.300361633300781,PROTEUS,22.161008834838867,0.6216817498207092
LSUI,1064.jpg,Severe,9.957357406616211,PROTEUS,29.00354766845703,0.9736091494560242
